,udi,product_id,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,min_processo,type_H,type_L,type_M
377,3533,L50712,301.9,310.9,1486,40.3,6,35.0,0,1,0
378,483,L47662,297.3,309.0,1548,37.4,171,55.0,0,1,0
379,3047,M17906,300.2,309.4,1501,40.0,48,58.5,0,0,1
380,3287,L50466,301.2,310.0,1618,37.6,32,25.8,0,1,0
381,2653,L49832,299.9,309.5,1772,23.5,167,68.5,0,1,0
382,3770,M18629,302.2,311.0,1436,47.0,187,71.0,0,0,1
383,9111,M23970,297.6,308.6,1389,49.0,34,72.0,0,0,1
384,4585,L51764,302.8,311.1,1550,32.3,76,73.0,0,1,0
385,9986,H39399,298.7,308.5,1572,35.6,202,49.333333333333336,1,0,0
386,8709,M23568,297.2,308.5,1364,54.0,43,75.5,0,0,1
387,8708,L55887,297.2,308.5,1471,41.7,41,76.5,0,1,0
388,8229,M23088,299.1,310.4,1422,49.3,69,31.0,0,0,1
389,4790,L51969,303.8,312.8,1646,35.8,143,32.0,0,1,0
390,6530,L53709,301.3,310.6,1481,40.9,57,56.0,0,1,0
391,4298,M19157,301.8,310.2,1609,34.2,217,85.5,0,0,1
392,5513,L52692,302.8,312.2,1682,30.9,58,59.333333333333336,0,1,0
393,2831,M17690,300.4,309.3,1411,41.6,160,91.5,0,0,1
394,879,M15738,295.7,306.3,1685,34.9,84,61.666666666666664,0,0,1
395,7180,L54359,300.2,310.1,1523,42.3,25,38.2,0,1,0
396,5599,L52778,302.8,312.1,1441,52.1,79,98.0,0,1,0
397,2686,L49865,299.8,309.4,1609,32.5,27,99.0,0,1,0
398,2159,M17018,299.5,309.0,1399,49.7,207,66.66666666666667,0,0,1
399,706,L47885,297.7,309.0,1507,38.2,94,67.66666666666667,0,1,0
400,7650,H37063,300.4,311.5,1662,29.0,137,103.0,1,0,0
401,6299,L53478,301.1,310.5,1428,44.1,103,104.0,0,1,0
402,6358,L53537,300.2,309.8,1398,54.8,39,115.5,0,1,0
403,9683,L56862,299.1,310.0,1394,46.6,27,116.5,0,1,0
404,977,M15836,296.0,306.6,1392,51.3,124,47.0,0,0,1
405,1255,H30668,297.5,308.8,1430,49.4,2,48.0,1,0,0
406,7580,L54759,300.4,311.2,1436,56.8,173,0.4,0,1,0
407,3666,M18525,302.4,311.8,1358,50.6,133,2.3333333333333335,0,0,1
408,9555,M24414,299.3,310.7,1440,45.5,146,3.3333333333333335,0,0,1
409,3655,L50834,302.1,311.4,1603,35.9,104,2.6,0,1,0
410,6022,L53201,300.7,310.8,1814,21.4,59,9.0,0,1,0
411,7835,L55014,300.0,311.4,1483,45.6,187,4.0,0,1,0
412,9233,L56412,298.2,309.1,1350,52.0,136,15.5,0,1,0
413,9400,L56579,297.8,308.3,1477,44.8,170,11.666666666666666,0,1,0
414,3712,L50891,302.2,311.5,1543,38.5,37,22.5,0,1,0
415,4899,H34312,303.6,312.4,1460,53.7,214,23.5,1,0,0
416,4639,L51818,303.1,311.3,1474,34.8,215,24.5,0,1,0
417,7171,M22030,300.3,310.2,1442,39.5,4,25.5,0,0,1
418,8892,M23751,297.7,308.9,1681,28.3,116,26.5,0,0,1
419,8223,L55402,299.0,310.5,1755,27.9,56,18.333333333333332,0,1,0
420,8551,L55730,298.3,309.2,1456,45.5,75,29.0,0,1,0
421,3194,L50373,300.0,309.1,1401,44.5,0,12.0,0,1,0
422,8902,L56081,297.3,308.6,1446,50.1,144,21.666666666666668,0,1,0
423,6990,M21849,300.7,311.1,1608,35.3,167,36.5,0,0,1
424,8650,L55829,297.4,308.4,1328,61.8,98,25.0,0,1,0
425,3820,L50999,302.2,310.7,1567,36.4,100,26.666666666666668,0,1,0
426,1072,L48251,296.9,307.8,1425,49.1,163,17.0,0,1,0
427,9531,H38944,299.1,310.4,1405,53.6,86,32.0,1,0,0
428,2868,H32281,300.7,309.6,1390,48.5,7,49.5,1,0,0
429,472,H29885,297.3,308.8,1419,42.4,139,50.5,1,0,0
430,9923,H39336,298.6,308.8,1566,39.1,36,51.5,1,0,0
431,8260,L55439,299.1,310.5,1471,38.4,146,21.0,0,1,0
432,9121,L56300,297.4,308.4,1525,38.7,62,55.0,0,1,0
433,1209,L48388,297.0,308.1,1489,44.1,96,58.0,0,1,0
434,4232,L51411,302.2,310.8,1340,47.8,54,59.0,0,1,0
435,3980,L51159,302.3,311.3,1439,41.8,96,60.0,0,1,0
436,4110,M18969,301.9,310.6,1475,47.8,179,61.0,0,0,1
437,4517,L51696,302.5,310.3,1539,39.0,119,63.5,0,1,0
438,6161,L53340,301.0,310.9,1570,34.0,192,43.0,0,1,0
439,1219,M16078,297.0,308.2,1702,30.7,124,27.0,0,0,1
440,7127,M21986,300.6,310.0,1542,33.9,100,70.0,0,0,1
441,91,L47270,298.9,308.9,1753,25.8,33,72.5,0,1,0
442,9898,L57077,298.8,309.3,1357,47.1,176,79.5,0,1,0
443,8566,L55745,298.0,308.8,1489,36.5,109,85.0,0,1,0
444,1957,M16816,297.9,307.7,1364,46.8,89,58.666666666666664,0,0,1
445,9283,M24142,298.2,308.9,1414,44.3,68,59.666666666666664,0,0,1
446,502,M15361,297.6,309.3,1464,46.2,218,92.5,0,0,1
447,3088,M17947,300.0,309.1,1474,45.2,152,94.5,0,0,1
448,2181,H31594,299.6,309.2,1597,36.3,35,96.5,1,0,0
449,2559,M17418,299.2,309.0,1881,23.9,137,97.5,0,0,1
450,2103,L49282,299.3,309.3,1325,62.0,47,39.4,0,1,0
451,757,L47936,296.8,308.0,1584,40.4,227,101.0,0,1,0
452,9018,M23877,297.3,308.1,1369,52.0,214,102.0,0,0,1
453,6220,H35633,301.1,310.6,1407,43.9,111,104.5,1,0,0
454,6557,L53736,301.5,310.7,1686,27.9,135,0.0,0,1,0
455,5244,L52423,303.7,313.1,1721,34.8,50,0.6666666666666666,0,1,0
456,7260,M22119,300.4,310.5,1500,43.0,9,1.0,0,0,1
457,1908,L49087,297.9,307.6,1504,42.4,180,7.5,0,1,0
458,4810,L51989,303.4,312.2,1656,32.7,195,5.666666666666667,0,1,0
459,740,L47919,296.9,308.4,1390,41.8,184,6.666666666666667,0,1,0
460,393,M15252,297.6,308.5,1490,43.4,154,4.6,0,0,1
461,8503,H37916,298.6,309.8,1279,55.9,152,15.0,1,0,0
462,1658,M16517,298.1,308.0,1374,48.8,156,10.666666666666666,0,0,1
463,4142,H33555,301.7,310.1,1462,38.3,49,11.666666666666666,1,0,0
464,4294,L51473,301.8,310.0,1393,44.9,208,12.666666666666666,0,1,0
465,5759,L52938,301.9,311.3,1501,40.8,59,8.2,0,1,0
466,8711,L55890,297.1,308.5,1712,32.1,48,9.2,0,1,0
467,7853,L55032,300.3,311.7,1515,37.5,5,10.2,0,1,0
468,2344,L49523,299.1,308.3,1305,61.4,17,28.0,0,1,0
469,584,H29997,297.7,309.6,1697,32.2,210,30.0,1,0,0
470,9813,M24672,298.2,309.1,1411,45.8,157,31.0,0,0,1
471,3208,M18067,300.2,309.0,1642,31.2,37,32.0,0,0,1
472,1064,M15923,296.8,307.8,1664,32.8,142,22.0,0,0,1
473,6629,L53808,301.6,310.5,1593,34.5,102,23.0,0,1,0
474,2631,L49810,300.0,309.8,1372,39.6,105,36.0,0,1,0
475,6783,L53962,301.3,310.8,1531,53.4,57,26.333333333333332,0,1,0
476,1742,M16601,298.5,308.0,1363,49.2,149,41.0,0,0,1
477,8710,L55889,297.1,308.5,1578,35.6,46,28.0,0,1,0
478,2444,L49623,299.1,308.5,1647,35.0,74,46.0,0,1,0
479,9222,M24081,297.8,309.0,1675,30.0,110,49.5,0,0,1
480,5403,L52582,302.7,312.3,1421,48.5,0,34.666666666666664,0,1,0
481,5040,H34453,304.1,313.3,1689,32.5,134,35.666666666666664,1,0,0
482,6987,L54166,300.7,311.1,1688,30.7,161,56.0,0,1,0
483,2039,L49218,299.0,308.8,1405,55.2,103,57.0,0,1,0
484,7581,L54760,300.4,311.3,1495,51.2,175,58.0,0,1,0
485,214,L47393,298.4,308.7,1386,44.9,135,59.0,0,1,0
486,5613,L52792,303.0,312.3,1486,42.4,112,62.5,0,1,0
487,3618,L50797,301.8,311.0,1529,41.6,12,63.5,0,1,0
488,4755,M19614,303.3,311.5,1384,54.8,48,66.5,0,0,1
489,9429,H38842,298.2,308.8,1837,28.4,34,67.5,1,0,0
490,5152,L52331,304.3,313.6,1409,56.0,19,70.0,0,1,0
491,4240,L51419,302.3,311.0,1446,37.6,75,71.0,0,1,0
492,2184,M17043,299.6,309.3,1577,39.8,48,48.0,0,0,1
493,2010,M16869,298.6,308.3,1717,28.7,29,29.4,0,0,1
494,5690,L52869,302.4,311.8,1543,31.1,96,77.5,0,1,0
495,3205,L50384,300.1,309.0,1404,54.8,29,52.333333333333336,0,1,0
496,1479,L48658,298.3,309.4,1568,35.8,140,53.333333333333336,0,1,0
497,8899,L56078,297.4,308.6,1532,38.7,136,81.5,0,1,0
498,501,M15360,297.5,309.2,1804,27.4,215,55.0,0,0,1
499,1738,L48917,298.4,307.9,1743,27.3,134,33.6,0,1,0
500,8176,M23035,299.9,311.3,1445,41.2,169,86.5,0,0,1
501,9383,L56562,297.5,308.2,1610,33.6,115,91.0,0,1,0
502,2340,L49519,299.2,308.2,1466,41.3,8,62.0,0,1,0
503,8908,M23767,297.2,308.6,1404,43.7,160,95.5,0,0,1
504,2276,L49455,299.3,308.6,1605,37.0,78,97.5,0,1,0
505,5387,L52566,302.9,312.2,1469,42.0,214,98.5,0,1,0
506,1800,M16659,298.0,307.5,1427,45.1,95,99.5,0,0,1
507,1306,L48485,298.8,310.0,1672,30.4,150,40.6,0,1,0
508,3754,L50933,302.2,311.0,1463,46.8,150,105.0,0,1,0
509,1912,M16771,298.1,307.8,1316,57.2,191,70.66666666666667,0,0,1
510,5611,L52790,303.1,312.4,1407,41.2,107,108.5,0,1,0
511,7045,M21904,300.7,310.6,1505,35.6,105,73.0,0,0,1
512,6899,M21758,301.0,311.6,1448,43.9,145,77.66666666666667,0,0,1
513,5003,L52182,303.7,312.8,1627,31.7,40,119.0,0,1,0
514,6502,M21361,300.9,310.0,1600,36.0,204,1.5,0,0,1
515,1258,L48437,297.5,308.9,1466,43.0,15,2.5,0,1,0
516,8632,H38045,297.3,308.3,1506,37.0,54,3.5,1,0,0
517,5520,L52699,302.5,311.9,1452,47.4,77,5.5,0,1,0
518,2437,H31850,299.0,308.2,1662,30.4,55,6.5,1,0,0
519,3503,M18362,301.8,310.9,1346,44.6,142,7.5,0,0,1
520,2328,M17187,299.3,308.7,1420,50.3,208,8.5,0,0,1
521,3438,L50617,301.5,310.5,2297,15.8,191,3.8,0,1,0
522,6957,M21816,300.8,311.2,1434,39.1,82,15.5,0,0,1
523,5631,M20490,302.8,312.2,1615,32.9,159,17.5,0,0,1
524,8934,M23793,297.3,308.3,1544,41.7,6,19.5,0,0,1
525,3388,M18247,301.6,310.8,1290,65.3,63,20.5,0,0,1
526,832,M15691,296.6,307.4,1544,42.3,170,24.0,0,0,1
527,7974,L55153,301.1,312.3,1682,29.7,83,10.0,0,1,0
528,1609,L48788,297.8,307.7,1393,38.0,29,27.5,0,1,0
529,9164,L56343,297.6,308.6,1415,47.3,169,31.0,0,1,0
530,700,H30113,297.5,308.7,1416,39.2,74,21.333333333333332,1,0,0
531,9054,M23913,297.4,308.5,1638,32.2,84,22.333333333333332,0,0,1
532,427,L47606,297.4,308.5,1501,44.9,20,35.0,0,1,0
533,8485,L55664,298.4,309.5,1397,50.3,110,36.0,0,1,0
534,8802,L55981,297.4,308.6,1488,36.4,71,25.333333333333332,0,1,0
535,3513,M18372,301.8,311.0,1393,49.5,168,15.8,0,0,1
536,6343,M21202,300.3,309.8,1444,42.0,3,42.0,0,0,1
537,9334,L56513,298.5,309.0,1450,40.5,199,44.5,0,1,0
538,2409,L49588,299.0,308.4,1356,52.6,188,30.333333333333332,0,1,0
539,835,H30248,296.6,307.4,1333,50.2,177,31.333333333333332,1,0,0
540,5984,H35397,300.8,310.8,1466,45.2,188,32.333333333333336,1,0,0
541,6169,M21028,300.7,310.6,1778,27.1,215,50.0,0,0,1
542,1501,M16360,298.0,308.7,2101,17.4,198,51.0,0,0,1
543,5051,H34464,304.0,313.0,1701,30.4,171,20.8,1,0,0
544,9461,M24320,298.4,309.2,1399,45.2,125,36.333333333333336,0,0,1
545,1534,M16393,298.0,308.9,1339,51.4,68,37.333333333333336,0,0,1
546,8548,M23407,298.4,309.4,1666,24.3,68,38.333333333333336,0,0,1
547,3521,L50700,301.9,311.0,1669,32.2,191,59.0,0,1,0
548,1151,L48330,297.1,307.9,1456,50.0,166,60.0,0,1,0
549,8781,M23640,297.5,308.6,1327,52.1,24,62.0,0,0,1
550,7215,M22074,299.9,309.8,1625,41.2,109,63.0,0,0,1
551,9486,L56665,298.9,309.6,1589,34.2,197,64.0,0,1,0
552,6444,L53623,300.8,310.3,1537,33.3,52,69.0,0,1,0
553,5446,M20305,303.0,312.8,1648,32.1,104,71.0,0,0,1
554,8022,M22881,301.0,312.0,1499,34.6,207,72.0,0,0,1
555,6594,L53773,301.6,310.7,1679,29.5,10,50.0,0,1,0
556,7873,L55052,300.6,312.3,1532,37.2,54,51.0,0,1,0
557,9338,H38751,298.5,308.9,1500,40.3,207,80.0,1,0,0
558,9571,L56750,299.7,310.9,1384,48.2,188,81.0,0,1,0
559,1975,L49154,298.0,307.6,1450,48.7,138,82.0,0,1,0
560,5896,M20755,301.2,310.9,1460,46.7,166,83.0,0,0,1
561,6764,M21623,301.4,310.8,1782,26.5,6,84.0,0,0,1
562,2368,M17227,299.3,308.5,1496,39.4,80,92.5,0,0,1
563,8920,L56099,297.2,308.3,1693,28.0,188,93.5,0,1,0
564,6026,L53205,300.7,311.0,1336,53.3,68,37.8,0,1,0
565,4348,H33761,301.9,309.8,1724,27.5,126,64.66666666666667,1,0,0
566,3787,L50966,302.3,310.9,1587,36.6,20,99.5,0,1,0
567,5789,L52968,301.8,311.5,1443,43.3,134,102.0,0,1,0
568,7131,L54310,300.6,309.9,1428,48.8,109,103.0,0,1,0
569,4931,L52110,303.4,312.3,1663,33.9,78,104.0,0,1,0
570,4148,L51327,301.9,310.3,1398,44.0,65,106.5,0,1,0
571,7297,H36710,300.0,310.4,1881,21.9,102,107.5,1,0,0
572,1864,M16723,297.9,307.7,1517,39.5,69,3.3333333333333335,0,0,1
573,8379,M23238,298.8,309.9,1331,61.6,46,6.5,0,0,1
574,9432,L56611,298.0,308.6,1430,57.0,43,5.0,0,1,0
575,1852,M16711,297.7,307.3,1365,49.2,36,9.0,0,0,1
576,5251,L52430,303.5,312.9,1332,52.9,66,10.0,0,1,0
577,6039,L53218,300.7,311.0,1496,38.3,99,7.333333333333333,0,1,0
578,2222,L49401,299.6,309.0,1372,60.4,149,8.333333333333334,0,1,0
579,417,L47596,297.4,308.5,1495,37.8,211,5.6,0,1,0
580,1223,L48402,297.0,308.3,1399,59.0,135,8.2,0,1,0
581,5101,M19960,304.2,313.5,1437,47.2,102,16.0,0,0,1
582,1652,L48831,298.0,307.8,1414,51.7,140,25.5,0,1,0
583,810,L47989,296.9,307.6,1452,45.7,122,26.5,0,1,0
584,3732,M18591,302.2,311.2,1377,43.0,91,11.0,0,0,1
585,797,M15656,296.9,307.9,2010,18.9,86,31.5,0,0,1
586,7809,L54988,299.9,311.4,1627,36.7,118,32.5,0,1,0
587,8347,L55526,298.7,309.7,1601,35.7,176,33.5,0,1,0
588,5368,M20227,303.1,312.5,1766,26.7,157,23.0,0,0,1
589,989,H30402,296.3,307.1,1774,25.9,154,37.0,1,0,0
590,9197,L56376,298.0,308.9,1607,37.7,49,39.5,0,1,0
591,9260,M24119,298.2,309.0,1694,28.0,5,43.5,0,0,1
592,5293,M20152,303.9,313.3,1567,35.0,168,29.666666666666668,0,0,1
593,261,M15120,298.2,308.3,1522,49.1,22,46.0,0,0,1
594,5248,L52427,303.6,313.1,1405,38.3,58,31.333333333333332,0,1,0
595,3235,L50414,300.8,309.4,1489,38.4,109,48.5,0,1,0
596,6301,L53480,301.2,310.7,1517,39.4,107,49.5,0,1,0
597,5202,M20061,303.7,312.7,1396,47.3,158,51.5,0,0,1
598,3746,L50925,302.6,311.4,1738,25.8,128,21.0,0,1,0
599,6293,L53472,301.0,310.4,1614,31.6,84,36.666666666666664,0,1,0
600,8281,L55460,298.8,310.6,1602,39.1,211,57.5,0,1,0
601,2191,M17050,299.6,309.1,1471,44.3,67,58.5,0,0,1
602,6440,L53619,300.6,310.1,1656,32.7,44,40.333333333333336,0,1,0
603,2336,L49515,299.2,308.4,1509,39.4,0,42.0,0,1,0
604,4019,M18878,302.0,310.8,1783,23.1,190,64.5,0,0,1
605,3129,M17988,300.1,309.5,1462,42.8,50,66.5,0,0,1
606,5429,L52608,302.7,312.4,1453,47.3,62,27.0,0,1,0
607,4561,L51740,302.7,310.7,1597,41.9,15,70.0,0,1,0
608,6254,L53433,300.9,310.4,1615,30.9,200,28.4,0,1,0
609,2228,L49407,299.5,308.8,1965,20.4,164,74.5,0,1,0
610,5900,H35313,300.9,310.6,1686,27.7,176,52.666666666666664,1,0,0
611,2306,H31719,299.2,308.5,1342,47.5,147,53.666666666666664,1,0,0
612,5998,M20857,300.5,310.2,1571,34.6,228,54.666666666666664,0,0,1
613,4355,L51534,302.0,309.8,1456,58.1,145,83.5,0,1,0
614,5224,M20083,303.9,313.2,1350,47.2,2,84.5,0,0,1
615,3349,M18208,301.3,310.7,1532,40.7,178,88.0,0,0,1
616,3431,H32844,301.6,310.6,1821,26.2,171,59.333333333333336,1,0,0
617,1607,L48786,297.8,307.7,1505,39.7,25,60.333333333333336,0,1,0
618,4178,L51357,302.5,310.9,1477,39.2,144,61.333333333333336,0,1,0
619,9240,H38653,298.2,308.8,1436,51.9,153,63.0,1,0,0
620,6479,L53658,300.5,309.8,1663,29.1,145,64.66666666666667,0,1,0
621,7533,M22392,300.0,311.3,1629,32.1,55,39.4,0,0,1
622,6582,L53761,301.4,310.4,1559,36.0,196,67.33333333333333,0,1,0
623,833,L48012,296.6,307.4,1521,38.6,173,68.33333333333333,0,1,0
624,9088,L56267,297.1,307.8,1681,27.6,181,104.0,0,1,0
625,1348,L48527,298.7,310.2,1717,27.3,26,107.5,0,1,0
626,7797,L54976,300.1,311.5,1454,52.4,90,2.5,0,1,0
627,3526,L50705,301.8,310.9,1609,31.7,202,3.5,0,1,0
628,3502,H32915,301.9,311.0,1291,63.6,137,6.0,1,0,0
629,3809,M18668,302.3,310.9,1762,24.5,73,7.0,0,0,1
630,4530,M19389,302.4,310.4,1586,34.3,149,8.0,0,0,1
631,6009,L53188,300.7,310.7,1431,39.3,22,6.0,0,1,0
632,4338,L51517,301.6,309.9,1440,43.4,100,13.5,0,1,0
633,3512,L50691,301.8,311.0,1322,53.0,166,14.5,0,1,0
634,4041,L51220,302.0,310.8,1767,27.4,11,15.5,0,1,0
635,2592,L49771,298.9,308.6,1522,46.4,2,17.5,0,1,0
636,3489,L50668,301.9,310.9,1379,54.8,99,12.333333333333334,0,1,0
637,2959,M17818,300.8,309.5,1481,44.5,49,13.333333333333334,0,0,1
638,7795,M22654,300.2,311.6,1415,55.8,82,14.333333333333334,0,0,1
639,3507,H32920,301.6,310.8,1435,47.2,152,15.333333333333334,1,0,0
640,7014,M21873,300.4,310.4,1544,36.3,21,24.5,0,0,1
641,9423,L56602,298.1,308.5,1665,29.6,20,17.666666666666668,0,1,0
642,7828,M22687,299.8,311.1,1452,44.3,167,29.0,0,0,1
643,8164,L55343,299.7,311.1,1574,36.4,135,12.0,0,1,0
644,6971,L54150,300.7,311.0,1436,44.9,119,33.5,0,1,0
645,7969,L55148,300.9,312.2,1811,23.2,72,15.2,0,1,0
646,5756,L52935,302.1,311.4,1391,49.2,52,27.0,0,1,0
647,2738,M17597,299.7,309.1,1508,41.2,152,43.0,0,0,1
648,2453,M17312,299.1,308.6,2329,14.6,95,44.0,0,0,1
649,4659,L51838,303.1,311.2,1679,34.8,25,45.0,0,1,0
650,4403,H33816,302.3,310.2,1506,33.8,43,30.666666666666668,1,0,0
651,5790,M20649,301.8,311.5,1416,49.0,136,47.5,0,0,1
652,1673,L48852,298.1,307.8,1432,49.8,198,48.5,0,1,0
653,5054,L52233,303.8,312.9,1514,34.3,180,49.5,0,1,0
654,4474,L51653,302.7,310.5,1551,35.9,6,33.666666666666664,0,1,0
655,7798,L54977,300.0,311.4,1476,39.0,92,34.666666666666664,0,1,0
656,8578,L55757,297.6,308.3,1502,43.2,139,54.5,0,1,0
657,1317,L48496,299.0,310.3,1507,36.7,173,55.5,0,1,0
658,6232,M21091,301.3,311.0,1495,40.8,148,56.5,0,0,1
659,8262,H37675,299.2,310.6,1434,48.4,153,59.5,1,0,0
660,9945,L57124,298.3,307.9,1399,47.8,99,40.333333333333336,0,1,0
661,818,L47997,296.8,307.6,1368,52.0,140,43.0,0,1,0
662,2382,L49561,299.1,308.2,1493,34.9,119,66.0,0,1,0
663,8818,H38231,297.3,308.6,1376,53.5,112,67.0,1,0,0
664,71,M14930,298.9,309.0,1924,22.6,193,68.0,0,0,1
665,1267,L48446,298.0,309.6,1633,34.8,41,69.0,0,1,0
666,1578,L48757,298.3,308.4,1484,43.4,172,70.0,0,1,0
667,9213,L56392,298.0,308.9,1390,53.9,88,71.0,0,1,0
668,1681,M16540,297.9,307.4,1610,34.6,219,72.0,0,0,1
669,3967,L51146,302.3,311.5,1530,37.8,57,50.333333333333336,0,1,0
670,1326,H30739,298.8,310.1,1567,36.8,197,54.666666666666664,1,0,0
671,1366,L48545,298.7,310.1,1676,33.5,70,56.333333333333336,0,1,0
672,3677,M18536,302.2,311.5,1562,38.0,162,57.333333333333336,0,0,1
673,9718,L56897,298.9,309.9,1500,44.2,115,59.0,0,1,0
674,1091,L48270,296.9,307.7,1464,41.4,6,61.0,0,1,0
675,2457,L49636,299.1,308.6,1555,36.6,104,93.0,0,1,0
676,8808,M23667,297.4,308.6,1604,32.8,85,94.0,0,0,1
677,6834,L54013,301.1,311.1,1387,53.1,188,95.0,0,1,0
678,5679,M20538,302.2,311.7,1584,36.2,63,101.5,0,0,1
679,9507,H38920,299.3,310.4,1548,41.6,25,1.6666666666666667,1,0,0
680,9274,H38687,298.2,308.7,1520,35.7,40,2.6666666666666665,1,0,0
681,4020,M18879,302.0,310.9,1558,45.3,193,3.6666666666666665,0,0,1
682,656,L47835,297.7,309.1,1435,38.8,165,11.0,0,1,0
683,1772,L48951,298.4,307.9,1446,45.3,23,8.0,0,1,0
684,3111,H32524,299.9,309.2,1525,33.2,0,15.5,1,0,0
685,6290,L53469,301.0,310.5,1248,61.4,77,16.5,0,1,0
686,5657,M20516,302.3,311.5,1316,47.2,4,11.666666666666666,0,0,1
687,1751,M16610,298.4,307.8,1617,31.6,173,19.0,0,0,1
688,75,L47254,298.9,309.0,1601,32.3,202,20.0,0,1,0
689,5661,L52840,302.2,311.4,1477,41.7,15,16.0,0,1,0
690,1928,H31341,298.0,307.8,1314,47.8,19,25.5,1,0,0
691,1543,L48722,298.3,308.9,1379,54.7,91,17.666666666666668,0,1,0
692,3615,L50794,301.8,311.0,1606,33.3,4,29.0,0,1,0
693,8219,L55398,299.1,310.5,1485,37.8,46,30.0,0,1,0
694,3505,M18364,301.7,310.8,1524,41.3,147,12.4,0,0,1
695,5339,M20198,303.3,312.5,1674,32.7,76,22.333333333333332,0,0,1
696,6380,L53559,300.1,309.7,1485,45.9,100,35.0,0,1,0
697,1964,L49143,297.7,307.5,1379,43.3,111,24.0,0,1,0
698,2129,L49308,299.4,309.0,1800,24.3,128,15.0,0,1,0
699,2241,L49420,299.2,308.5,1457,44.7,195,40.0,0,1,0
700,3667,M18526,302.3,311.6,1608,39.9,136,41.0,0,0,1
701,6714,L53893,301.3,310.6,1416,45.2,88,42.0,0,1,0
702,6389,H35802,300.3,309.9,1509,46.6,125,45.0,1,0,0
703,2593,L49772,298.9,308.6,1539,45.4,4,46.0,0,1,0
704,171,M15030,298.4,308.2,1610,35.0,24,18.8,0,0,1
705,5841,M20700,301.3,311.1,1581,30.9,31,49.5,0,0,1
706,2097,M16956,299.5,309.4,1387,56.2,32,33.666666666666664,0,0,1
707,9624,L56803,298.9,310.1,1356,47.8,116,53.0,0,1,0
708,5267,M20126,303.4,312.8,1518,38.7,103,55.0,0,0,1
709,3251,H32664,301.2,309.8,1709,27.0,151,56.0,1,0,0
710,9859,L57038,298.5,309.5,1547,33.1,68,38.0,0,1,0
711,5139,M19998,304.3,313.6,1489,40.3,196,61.0,0,0,1
712,3206,M18065,300.1,308.9,1548,38.4,31,62.0,0,0,1
713,9780,L56959,298.8,309.8,1509,36.2,57,43.333333333333336,0,1,0
714,3586,L50765,301.9,310.7,1947,25.0,137,26.6,0,1,0
715,3722,M18581,302.2,311.2,1544,43.6,63,69.0,0,0,1
716,1815,L48994,298.1,307.7,1650,34.1,138,70.0,0,1,0
717,2346,L49525,299.2,308.4,1475,38.7,22,74.0,0,1,0
718,6149,L53328,301.1,311.2,1564,37.0,165,76.5,0,1,0
719,2707,M17566,299.6,309.1,1560,37.1,73,77.5,0,0,1
720,5849,L53028,301.4,311.3,2323,15.9,50,52.333333333333336,0,1,0
721,5793,M20652,301.8,311.3,1624,31.6,145,53.333333333333336,0,0,1
722,1310,L48489,298.9,310.2,1654,31.1,158,55.0,0,1,0
723,5372,L52551,302.9,312.3,1435,47.7,173,84.0,0,1,0
724,210,L47389,298.4,308.6,1477,44.0,124,85.0,0,1,0
725,3443,M18302,301.4,310.5,1495,52.5,201,88.5,0,0,1
726,2902,L50081,300.6,309.4,1425,40.3,103,36.2,0,1,0
727,4529,L51708,302.5,310.5,1507,39.5,147,95.0,0,1,0
728,9505,L56684,299.2,310.3,1440,47.0,21,38.4,0,1,0
729,8906,L56085,297.3,308.6,1385,55.2,156,98.5,0,1,0
730,9649,L56828,299.1,310.1,1416,41.2,185,101.0,0,1,0
731,2899,M17758,300.6,309.5,1550,40.2,96,0.0,0,0,1
732,285,L47464,298.2,308.3,2051,19.2,90,1.0,0,1,0
733,6352,L53531,300.0,309.7,1542,47.1,25,4.0,0,1,0
734,3080,L50259,300.1,309.3,1340,56.0,130,3.3333333333333335,0,1,0
735,9157,M24016,297.5,308.4,1369,54.8,145,8.0,0,0,1
736,1005,H30418,296.3,307.2,1424,42.0,196,4.4,1,0,0
737,9602,L56781,298.9,310.1,2109,18.0,61,10.0,0,1,0
738,8283,M23142,298.9,310.7,1638,33.6,218,21.5,0,0,1
739,457,H29870,297.3,308.7,1478,47.6,98,15.0,1,0,0
740,8683,M23542,297.2,308.5,1353,46.5,185,26.5,0,0,1
741,7086,L54265,300.6,310.3,1484,41.0,213,29.0,0,1,0
742,4231,L51410,302.2,310.8,1673,32.9,52,31.0,0,1,0
743,8954,L56133,297.3,308.0,1518,36.0,59,12.8,0,1,0
744,6042,M20901,300.7,311.0,1418,49.3,106,23.0,0,0,1
745,352,M15211,297.6,308.4,1611,31.0,48,15.0,0,0,1
746,399,H29812,297.4,308.3,1502,43.6,169,41.5,1,0,0
747,3450,L50629,301.7,310.7,1605,33.3,220,42.5,0,1,0
748,1190,M16049,297.2,308.3,1794,27.5,38,44.5,0,0,1
749,4307,L51486,301.6,310.0,1869,22.9,18,18.2,0,1,0
750,217,L47396,298.3,308.6,1499,38.3,142,48.0,0,1,0
751,3605,L50784,301.8,310.8,1557,33.3,190,20.0,0,1,0
752,9060,L56239,297.2,308.3,1805,25.6,103,35.0,0,1,0
753,7914,L55093,300.7,312.1,1395,41.9,157,55.5,0,1,0
754,7609,L54788,300.5,311.4,1642,27.1,37,38.666666666666664,0,1,0
755,3048,L50227,300.2,309.4,1558,38.3,51,59.5,0,1,0
